10217001,2006.846691,,31.598,,64.164,,103,,102.2604,,,20.5186,,,,5.0568,,,36.7273,,,,193.08,,,,-9.99,,,,0.006,-9.99,,,
10217001,2006.846691,,31.598,,64.164,,105,,104.2455,,,20.4983,,,,5.0543,,,36.7248,,,,194.33,,,,-9.99,,,,0.006,-9.99,,,
10217001,2006.846691,,31.598,,64.164,,107,,106.2306,,,20.4466,,,,5.0484,,,36.7213,,,,197.72,,,,-9.99,,,,0.004,-9.99,,,
10217001,2006.846691,,31.598,,64.164,,109,,108.2157,,,20.368,,,,5.0396,,,36.7172,,,,201.43,,,,-9.99,,,,0.003,-9.99,,,
10217001,2006.846691,,31.598,,64.164,,111,,110.2008,,,20.303,,,,5.0325,,,36.7157,,,,202.2,,,,-9.99,,,,0.001,-9.99,,,
10217001,2006.846691,,31.598,,64.164,,113,,112.1858,,,20.2451,,,,5.026,,,36.7129,,,,201.5,,,,-9.99,,,-0.002,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,115,,114.1709,,,20.196,,,,5.0205,,,36.7103,,,,200.94,,,,-9.99,,,-0.004,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,117,,116.1559,,,20.1185,,,,5.0117,,,36.706,,,,200.69,,,,-9.99,,,-0.007,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,119,,118.1409,,,20.036,,,,5.0024,,,36.7013,,,,201.33,,,,-9.99,,,-0.008,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,121,,120.1259,,,19.9792,,,,4.9959,,,36.697,,,,202.07,,,,-9.99,,,-0.01,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,123,,122.1108,,,19.8853,,,,4.9851,,,36.6901,,,,203.02,,,,-9.99,,,-0.013,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,125,,124.0958,,,19.8394,,,,4.9801,,,36.6888,,,,200.33,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,127,,126.0807,,,19.7808,,,,4.9738,,,36.6874,,,,197.95,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,129,,128.0656,,,19.7179,,,,4.9671,,,36.6871,,,,196.89,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,131,,130.0505,,,19.6712,,,,4.9621,,,36.6864,,,,194.55,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,133,,132.0353,,,19.6173,,,,4.956,,,36.683,,,,194.84,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,135,,134.0202,,,19.5473,,,,4.9478,,,36.6767,,,,198.28,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,137,,136.005,,,19.493,,,,4.9416,,,36.6727,,,,199.48,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,139,,137.9898,,,19.4354,,,,4.9349,,,36.6677,,,,201.18,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,141,,139.9746,,,19.3626,,,,4.9271,,,36.6662,,,,199.61,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,143,,141.9594,,,19.2973,,,,4.9198,,,36.6632,,,,197.69,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,145,,143.9441,,,19.2165,,,,4.9109,,,36.6599,,,,197.16,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,147,,145.9288,,,19.2009,,,,4.9092,,,36.6595,,,,196.06,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,149,,147.9135,,,19.1775,,,,4.9067,,,36.6584,,,,197.27,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,151,,149.8982,,,19.1367,,,,4.9016,,,36.6518,,,,200.41,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,153,,151.8829,,,19.0777,,,,4.8949,,,36.6476,,,,198.27,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,155,,153.8676,,,19.041,,,,4.8908,,,36.6458,,,,198.41,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,157,,155.8522,,,19.0201,,,,4.8885,,,36.6446,,,,199.17,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,159,,157.8368,,,18.9942,,,,4.8855,,,36.6423,,,,200.05,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,161,,159.8214,,,18.9734,,,,4.8831,,,36.6406,,,,200.5,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,163,,161.806,,,18.9395,,,,4.8792,,,36.6377,,,,201.03,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,165,,163.7905,,,18.9093,,,,4.8757,,,36.6354,,,,200.4,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,167,,165.7751,,,18.8582,,,,4.8699,,,36.6318,,,,199.38,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,169,,167.7596,,,18.8141,,,,4.8653,,,36.6315,,,,198.95,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,171,,169.7441,,,18.7975,,,,4.8634,,,36.6306,,,,197.95,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,173,,171.7286,,,18.7879,,,,4.8623,,,36.63,,,,197.97,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,175,,173.713,,,18.7662,,,,4.8598,,,36.6281,,,,197.54,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,177,,175.6975,,,18.7423,,,,4.8571,,,36.6257,,,,197.23,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,179,,177.6819,,,18.7181,,,,4.8542,,,36.6232,,,,197.15,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,181,,179.6663,,,18.6917,,,,4.8512,,,36.6208,,,,197.33,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,183,,181.6507,,,18.6842,,,,4.8503,,,36.6202,,,,197.88,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,185,,183.635,,,18.6735,,,,4.8491,,,36.6194,,,,198.58,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,187,,185.6194,,,18.6659,,,,4.8483,,,36.6193,,,,199.27,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,189,,187.6037,,,18.6565,,,,4.8473,,,36.6192,,,,199.81,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,191,,189.588,,,18.6372,,,,4.8451,,,36.618,,,,199.94,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,193,,191.5723,,,18.6169,,,,4.8428,,,36.6163,,,,199.44,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,195,,193.5566,,,18.5975,,,,4.8405,,,36.6142,,,,198.89,,,,-9.99,,,-0.014,-9.99,,,,
10217001,2006.846691,,31.598,,64.164,,197,,195.5408,,,18.5932,,,,4.84,,,36.6135,,,,198.63,,,,-9.99,,,-0.014,-9.99,,,,
