10001001,1988.802568,31.783,64.116,170,168.7493,18.862,4.8761,36.616,208.68,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,172,170.7337,18.838,4.8725,36.606,208.71,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,174,172.7182,18.824,4.871,36.605,208.74,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,176,174.7026,18.798,4.8684,36.605,208.78,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,178,176.687,18.768,4.865,36.602,208.23,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,180,178.6714,18.753,4.8635,36.602,208.26,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,182,180.6557,18.725,4.8594,36.592,207.71,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,184,182.6401,18.713,4.8583,36.592,207.16,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,186,184.6244,18.712,4.8581,36.591,207.19,0.404,NaN,NaN
10001001,1988.802568,31.783,64.116,188,186.6087,18.694,4.8562,36.59,207.22,0.406,NaN,NaN
10001001,1988.802568,31.783,64.116,190,188.593,18.678,4.8544,36.588,206.66,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,192,190.5772,18.665,4.8531,36.588,206.69,0.405,NaN,NaN
10001001,1988.802568,31.783,64.116,194,192.5615,18.658,4.8525,36.588,206.72,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,196,194.5457,18.644,4.8509,36.586,206.75,0.403,NaN,NaN
10001001,1988.802568,31.783,64.116,198,196.5299,18.628,4.8493,36.586,206.79,0.406,NaN,NaN
10001001,1988.802568,31.783,64.116,200,198.5141,18.619,4.8483,36.585,206.82,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,202,200.4983,18.615,4.848,36.585,207.44,0.406,NaN,NaN
10001001,1988.802568,31.783,64.116,204,202.4824,18.601,4.8466,36.585,207.46,0.407,NaN,NaN
10001001,1988.802568,31.783,64.116,206,204.4666,18.588,4.8451,36.583,208.08,0.403,NaN,NaN
